PID,Code,Generic,INNCode,Concentration,Description,SID,UnitPrice,MarketShare,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.69,100.0,0,0,0,0,0,0,0,1,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.695,100.0,0,0,0,0,0,0,0,1,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.7,100.0,0,0,0,0,0,0,0,1,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.705,100.0,0,0,0,0,0,0,0,1,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.843,0.0,0,0,0,1,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,0.856,0.0,0,0,0,1,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.003,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.017,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.032,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.057,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.059,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.063,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.067,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.077,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.09,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.092,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",17.0,1.125,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",28.0,0.84,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",28.0,1.032,0.0,1,0,0,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",63.0,0.635,0.0,0,0,0,0,0,1,1,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",63.0,0.678,0.0,0,0,0,0,1,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",63.0,0.69,0.0,0,0,0,1,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",63.0,0.805,0.0,0,1,1,0,0,0,0,0,0
678.0,Am-500-(A)-10,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",63.0,0.84,0.0,0,1,1,0,0,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.069,100.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.0695,100.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.07,100.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.0705,100.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.6174,0.0,0,0,0,0,0,1,1,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.6179,0.0,0,0,0,0,0,1,1,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.6184,0.0,0,0,0,0,0,1,1,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.6189,0.0,0,0,0,0,0,1,1,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.69,0.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.695,0.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.7,0.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.705,0.0,0,0,0,0,0,0,0,1,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.8,0.0,0,0,0,0,1,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.805,0.0,0,0,0,0,1,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,0.9096,0.0,0,1,1,0,0,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,1.0165,0.0,0,1,1,0,0,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,1.0448,0.0,0,1,1,0,0,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,1.0589,0.0,0,1,1,0,0,0,0,0,0
700.0,Am-500-(A)-100,Am-500,Amikacin,500 mg,Amikacin 500mg/2ml solution for injectable,17.0,1.1054,0.0,0,1,1,0,0,0,0,0,0
839.0,Am-500-(A)-1,Am-500,Amikacin,500 mg,"Amikacin 500mg/2ml solution for injectable
",57.0,1.0,0.0,0,0,0,1,0,0,0,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,17.0,1.63,0.0,0,0,0,0,0,1,1,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,17.0,1.68,0.0,0,0,0,0,0,1,1,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,17.0,1.72,0.0,0,0,0,0,0,1,1,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,17.0,1.77,0.0,0,0,0,0,0,1,1,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,60.0,1.21,100.0,0,0,0,0,0,0,0,1,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,60.0,2.2,0.0,0,0,0,0,0,1,1,0,0
903.0,Amx/Clv-125-(BTL)-1,Amx/Clv-125,Amoxicillin / Clavulanic acid,125,Amoxicillin Clavulanate 125mg powder for oral suspension,60.0,2.2,0.0,0,0,0,0,1,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,1.96,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,1.97,0.0,0,0,0,0,1,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.01,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.02,0.0,0,0,0,0,1,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.03,0.0,0,0,0,1,0,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.06,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.07,0.0,0,0,0,0,1,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.1,0.0,0,0,0,1,0,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.11,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.12,0.0,0,0,0,0,1,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.17,0.0,0,0,0,1,0,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,17.0,2.23,0.0,0,0,0,1,0,0,0,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,21.0,1.86,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,21.0,2.05,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,21.0,2.23,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,21.0,2.42,0.0,0,0,0,0,0,1,1,0,0
849.0,Amx/Clv-250-(BTL)-1,Amx/Clv-250,Amoxicillin / Clavulanic acid,250,Amoxicillin Clavulanate 250mg powder for oral suspension,60.0,3.91,0.0,0,0,0,0,1,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.105,0.0,0,0,0,0,0,1,1,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.109,0.0,0,0,0,0,0,1,1,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.115,0.0,0,0,0,0,0,1,1,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.115,0.0,0,0,0,0,1,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.119,0.0,0,0,0,0,1,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.12,0.0,0,0,0,0,0,1,1,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.12,0.0,0,0,0,1,0,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.124,0.0,0,0,0,1,0,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.125,0.0,0,0,0,0,1,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.13,0.0,0,0,0,0,1,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.13,0.0,0,0,0,1,0,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.135,0.0,0,0,0,1,0,0,0,0,0
846.0,Amx/Clv-250/125-(B)-20,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",60.0,0.0995,100.0,0,0,0,0,0,0,0,1,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.11642857142857,0.0,0,0,0,0,0,0,0,1,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.16,0.0,0,0,0,0,1,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.16357142857142,0.0,0,0,0,0,1,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.16714285714285,0.0,0,0,0,0,1,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.17,0.0,0,0,0,1,0,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.17071428571428,0.0,0,0,0,0,1,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.175,0.0,0,0,0,1,0,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.17928571428571,0.0,0,0,0,1,0,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",17.0,0.18428571428571,0.0,0,0,0,1,0,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",60.0,0.20857142857142,0.0,0,0,0,0,1,0,0,0,0
847.0,Amx/Clv-250/125-(B)-14,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",60.0,0.20857142857142,0.0,0,0,0,1,0,0,0,0,0
984.0,Amx/Clv-250/125-(B)-10,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.148,0.0,0,0,0,0,0,1,1,0,0
984.0,Amx/Clv-250/125-(B)-10,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.153,0.0,0,0,0,0,0,1,1,0,0
984.0,Amx/Clv-250/125-(B)-10,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.158,0.0,0,0,0,0,0,1,1,0,0
984.0,Amx/Clv-250/125-(B)-10,Amx/Clv-250/125,Amoxicillin / Clavulanic acid,250/125,"Amoxicillin 250 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.163,0.0,0,0,0,0,0,1,1,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.13,0.0,0,0,0,0,1,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.135,0.0,0,0,0,0,1,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.135,0.0,0,0,0,1,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.135,0.0,0,1,1,0,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.14,0.0,0,0,0,0,1,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.14,0.0,0,0,0,1,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.14,0.0,0,1,1,0,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.145,0.0,0,0,0,0,1,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.145,0.0,0,0,0,1,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.145,0.0,0,1,1,0,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.145,0.0,1,0,0,0,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.15,0.0,0,0,0,1,0,0,0,0,0
689.0,Amx/Clv-500/125-(B)-20,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)",59.0,0.15,0.0,0,1,1,0,0,0,0,0,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.11666666666666,0.0,0,0,0,0,0,0,0,1,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.11666666666666,0.0,0,0,0,0,0,1,1,0,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.13333333333333,0.0,0,0,0,0,1,0,0,0,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.14733333333333,0.0,0,0,0,1,0,0,0,0,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.15533333333333,0.0,0,1,1,0,0,0,0,0,0
707.0,Amx/Clv-500/125-(B)-15,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",50.0,0.162,0.0,0,1,1,0,0,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1317,0.0,0,0,0,0,0,1,1,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1322,0.0,0,0,0,0,0,1,1,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1327,0.0,0,0,0,0,0,1,1,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1328,0.0,0,0,0,0,0,0,0,1,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1332,0.0,0,0,0,0,0,1,1,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1476,0.0,0,0,0,0,1,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1481,0.0,0,0,0,0,1,0,0,0,0
840.0,Amx/Clv-500/125-(B)-100,Amx/Clv-500/125,Amoxicillin / Clavulanic acid,500/125,"Amoxicillin 500 mg (as Trihydrate) and Clavulanic
Acid 125 mg (as Potassium Clavulanate)
",17.0,0.1486,0.0,0,0,0,0,1,0,0,0,0
